filename, Unlabeled, backwardbadposture, forwardbadposture, goodposture
good_posture-568-_jpg.rf.8c72eda52b72a059e97ec59426cb3469.jpg, 0, 0, 0, 1
backward_lean_bad_posture-203-_jpg.rf.8fa90f8f106d96edb8207f60e8960bea.jpg, 0, 1, 0, 0
forward_lean_bad_posture-50-_jpg.rf.910234739b51c081f4cac2648b8b3431.jpg, 0, 0, 1, 0
good_posture-442-_jpg.rf.8e03409b31eec164be3a12da18abe8bb.jpg, 0, 0, 0, 1
good_posture-596-_jpg.rf.8c6059111d2dd1a8b3e17f01b5928a1a.jpg, 0, 0, 0, 1
backward_lean_bad_posture-131-_jpg.rf.8d60b69ec01d5bd2cc65f0666a2e672e.jpg, 0, 1, 0, 0
good_posture-700-_jpg.rf.8c07117aef6f9384225b00aff13520c3.jpg, 0, 0, 0, 1
good_posture-442-_jpg.rf.8f0d8c21ff633a4504f6817e87200453.jpg, 0, 0, 0, 1
backward_lean_bad_posture-27-_jpg.rf.907b72b0a4788c80eef54e83130926b4.jpg, 0, 1, 0, 0
backward_lean_bad_posture-167-_jpg.rf.912f510ab18a29edab18fcfa83992b97.jpg, 0, 1, 0, 0
backward_lean_bad_posture-162-_jpg.rf.902f5460d2c6153a01a5595f1b1db5d6.jpg, 0, 1, 0, 0
good_posture-681-_jpg.rf.90125098bc7169e487f4ac0733ff196d.jpg, 0, 0, 0, 1
backward_lean_bad_posture-105-_jpg.rf.8dc74592845063ece642b6206d1d5495.jpg, 0, 1, 0, 0
backward_lean_bad_posture-156-_jpg.rf.911467dc6e6019797523834600e33d3e.jpg, 0, 1, 0, 0
forward_lean_bad_posture-138-_jpg.rf.9152b02e99e16befebfc67d0a087fff9.jpg, 0, 0, 1, 0
backward_lean_bad_posture-24-_jpg.rf.9174450c57727d62c05e9a04fbdca0d2.jpg, 0, 1, 0, 0
forward_lean_bad_posture-218-_jpg.rf.9457b29669cf00101f7ac1781811bdb7.jpg, 0, 1, 0, 0
backward_lean_bad_posture-150-_jpg.rf.929d43562d6ff7a3af360b24b58e24b9.jpg, 0, 1, 0, 0
forward_lean_bad_posture-208-_jpg.rf.920c7df7942f7a90d211e0f9fc6d624b.jpg, 0, 0, 0, 1
backward_lean_bad_posture-49-_jpg.rf.91332bb027e7a0168ef08a4209307e38.jpg, 0, 1, 0, 0
forward_lean_bad_posture-61-_jpg.rf.94dffa16ad630bda532a86d530c0165c.jpg, 0, 0, 1, 0
good_posture-601-_jpg.rf.9194bab120051809c70a9ab3f5ac875d.jpg, 0, 0, 0, 1
forward_lean_bad_posture-138-_jpg.rf.9553f47e9c9284dbca771019047d00f7.jpg, 0, 0, 1, 0
good_posture-323-_jpg.rf.931e448987167bdd0c00119ee6ff2d4d.jpg, 0, 0, 0, 1
good_posture-507-_jpg.rf.95bd8f3fc8adb141eb12daa8c8e60c86.jpg, 0, 0, 0, 1
backward_lean_bad_posture-176-_jpg.rf.937f960addc711d21ad4ea449510da6c.jpg, 0, 1, 0, 0
backward_lean_bad_posture-28-_jpg.rf.9329c4ef45739bd1110bdb0157c98a92.jpg, 0, 1, 0, 0
backward_lean_bad_posture-232-_jpg.rf.932a492227a259f9e84b6c614f5bfd8a.jpg, 0, 1, 0, 0
forward_lean_bad_posture-216-_jpg.rf.95411d978688ffaaa1ba271f2c0cb342.jpg, 0, 0, 1, 0
good_posture-434-_jpg.rf.9789f6099855ae91c2348393ac3f0a49.jpg, 0, 0, 0, 1
forward_lean_bad_posture-63-_jpg.rf.94efa4a4311c387ec67a899f1e9467de.jpg, 0, 0, 1, 0
good_posture-748-_jpg.rf.9473fabfbbc57836efe939fdedd4ab53.jpg, 0, 0, 0, 1
backward_lean_bad_posture-121-_jpg.rf.92da397a5753859129a6c36132457b9c.jpg, 0, 1, 0, 0
backward_lean_bad_posture-77-_jpg.rf.921b5e33328446cd6107d836bb11476c.jpg, 0, 1, 0, 0
backward_lean_bad_posture-169-_jpg.rf.946ade925a09d73f441d3a224ee88e70.jpg, 0, 1, 0, 0
good_posture-444-_jpg.rf.9895af3597de8ce94c8800861ee71306.jpg, 0, 0, 0, 1
good_posture-598-_jpg.rf.980f197557064d2eb8af5039bec2101d.jpg, 0, 0, 0, 1
forward_lean_bad_posture-22-_jpg.rf.939b4745098902b179d0c631d9586302.jpg, 0, 0, 1, 0
backward_lean_bad_posture-46-_jpg.rf.92b354070e579db8ff88572354d42424.jpg, 0, 1, 0, 0
good_posture-329-_jpg.rf.95581e51691540e24722439eb3a9df14.jpg, 0, 0, 0, 1
good_posture-587-_jpg.rf.98f35ab2d1dbdd1000caa05b70960068.jpg, 0, 0, 0, 1
good_posture-549-_jpg.rf.9adaf164b5934d47e26f141fef90a80c.jpg, 0, 0, 0, 1
forward_lean_bad_posture-195-_jpg.rf.99153c0d7ed2843c2b6f2dba0244caaf.jpg, 0, 0, 1, 0
forward_lean_bad_posture-158-_jpg.rf.9895faa6600c087e6247fcfbcaad14e3.jpg, 0, 0, 1, 0
good_posture-619-_jpg.rf.9935ba1a290b9e96f03149df17b6d48f.jpg, 0, 0, 0, 1
good_posture-642-_jpg.rf.98ef8720cbd4f38156666f35d4daa4bf.jpg, 0, 0, 0, 1
good_posture-528-_jpg.rf.99993499a283e502fb56a7df8c0f7946.jpg, 0, 0, 0, 1
forward_lean_bad_posture-102-_jpg.rf.99fa016c5c61bd2ecc4b655ea47e203d.jpg, 0, 0, 1, 0
forward_lean_bad_posture-197-_jpg.rf.998ef3d1dbc134e8dfaf60a0a87054cf.jpg, 0, 0, 0, 1
forward_lean_bad_posture-132-_jpg.rf.9b061b54b6d98ab2b3bbfe4705054c94.jpg, 0, 0, 1, 0
forward_lean_bad_posture-106-_jpg.rf.9930dddccd9420592bf1c3f315f5e7cd.jpg, 0, 0, 1, 0
forward_lean_bad_posture-61-_jpg.rf.9bc1ccdb4ef5ed16498764d3bcca095d.jpg, 0, 0, 1, 0
good_posture-337-_jpg.rf.9b1695adc27ad7360d8ab469561c2dc1.jpg, 0, 0, 0, 1
backward_lean_bad_posture-144-_jpg.rf.9b8003428427f7ef336d07b745df96ee.jpg, 0, 1, 0, 0
backward_lean_bad_posture-45-_jpg.rf.9b056064740334360e4a17e7edd48d9e.jpg, 0, 1, 0, 0
backward_lean_bad_posture-207-_jpg.rf.9b5539d7e924f960ca80bf6996dfe9c4.jpg, 0, 1, 0, 0
forward_lean_bad_posture-205-_jpg.rf.9bf895a088b55cbb27113d1ef33affab.jpg, 0, 0, 1, 0
forward_lean_bad_posture-51-_jpg.rf.989d19d340241393305502f5dc69eaa2.jpg, 0, 0, 1, 0
good_posture-380-_jpg.rf.9bb3ea2dbbe69de1319d3c0635f51ef4.jpg, 0, 0, 0, 1
backward_lean_bad_posture-147-_jpg.rf.9c23ab2c445e61b218c37512d598624b.jpg, 0, 1, 0, 0
good_posture-680-_jpg.rf.9ab85fa9ba0869c2bce608a178897d37.jpg, 0, 0, 0, 1
forward_lean_bad_posture-103-_jpg.rf.9ab9c64db8f4c9eaad4399bfc593bd95.jpg, 0, 0, 1, 0
good_posture-319-_jpg.rf.9ae40187a0d87c7852a1428c06de29ce.jpg, 0, 0, 0, 1
good_posture-559-_jpg.rf.9be563a048bbcf9bff5d6984968b6c09.jpg, 0, 0, 0, 1
backward_lean_bad_posture-15-_jpg.rf.9b1e95ab37c7a39353ebc77388631647.jpg, 0, 1, 0, 0
forward_lean_bad_posture-148-_jpg.rf.9c26ada75c8853f8a8c11962825c00e5.jpg, 0, 0, 1, 0
good_posture-637-_jpg.rf.9ce25f99a1269273b5d59f320fdc965d.jpg, 0, 0, 0, 1
good_posture-392-_jpg.rf.9c35730381026acecd45859ba6c73e2e.jpg, 0, 0, 0, 1
forward_lean_bad_posture-198-_jpg.rf.9e4b3fd2acd99352422d63ea96fc5827.jpg, 0, 0, 0, 1
good_posture-344-_jpg.rf.9e707f0f1622bb8763220852ffdb9dcd.jpg, 0, 0, 0, 1
good_posture-560-_jpg.rf.9fe0fb1ee0f930f5530b61f9579e0588.jpg, 0, 0, 0, 1
good_posture-1-_jpg.rf.9e404a475f0272b1ff135ad5d4739a7c.jpg, 0, 0, 0, 1
good_posture-710-_jpg.rf.9cd6fedbddeb30b2deeee03833b2b3bd.jpg, 0, 0, 0, 1
backward_lean_bad_posture-230-_jpg.rf.9e0a8a211d597f6de41c898b9a6f1765.jpg, 0, 1, 0, 0
good_posture-439-_jpg.rf.9d984d50cabb4dbd462b8e476be43ade.jpg, 0, 0, 0, 1
good_posture-537-_jpg.rf.9d20d6b706bb3532c07482cf44bb30a6.jpg, 0, 0, 0, 1
good_posture-336-_jpg.rf.9ccacfcdaa134042560b5dccec9705f2.jpg, 0, 0, 0, 1
good_posture-574-_jpg.rf.9fdb8f7ef95bf419b7ac87d4b2eb1db7.jpg, 0, 0, 0, 1
backward_lean_bad_posture-108-_jpg.rf.9f1c84e97f051f9fa6100fe46e0c41ef.jpg, 0, 1, 0, 0
forward_lean_bad_posture-173-_jpg.rf.9c427fefd03072aa820136abee57faf8.jpg, 0, 0, 1, 0
good_posture-538-_jpg.rf.9d88ab1c08f1bf1e052b69a9b722d95e.jpg, 0, 0, 0, 1
good_posture-376-_jpg.rf.9f7b102fab65923ddb229272ba1ef1f3.jpg, 0, 0, 0, 1
backward_lean_bad_posture-222-_jpg.rf.a0983d4d88e17925be0cf344232e0566.jpg, 0, 1, 0, 0
backward_lean_bad_posture-32-_jpg.rf.a0fc8409ad180de6b60c340a91268760.jpg, 0, 1, 0, 0
good_posture-432-_jpg.rf.9db21ea61b6d5d65b882e3d99f367100.jpg, 0, 0, 0, 1
backward_lean_bad_posture-99-_jpg.rf.9fd75d600d716f50033d0a22cf147f06.jpg, 0, 1, 0, 0
good_posture-662-_jpg.rf.a105571805dda5233ac76fee74a26794.jpg, 0, 0, 0, 1
forward_lean_bad_posture-17-_jpg.rf.9febd044686657f53e1c7ce5c79477ef.jpg, 0, 0, 1, 1
forward_lean_bad_posture-62-_jpg.rf.9db520206f77dcc6b7e719238c874cb2.jpg, 0, 0, 1, 0
good_posture-653-_jpg.rf.a08d257745dc5e62672da69423ac9a0a.jpg, 0, 0, 0, 1
good_posture-378-_jpg.rf.a0289692708343e7ee0616be775e8190.jpg, 0, 0, 0, 1
good_posture-505-_jpg.rf.a10b3d6e76b7116eb664a8ec5786ff95.jpg, 0, 0, 0, 1
forward_lean_bad_posture-73-_jpg.rf.a2292863dc0c53628bbd0a0f97914142.jpg, 0, 0, 1, 0
good_posture-618-_jpg.rf.a2357c4fdeade75609570134d35e7b89.jpg, 0, 0, 0, 1
good_posture-662-_jpg.rf.a3c35f88518613855e88634a2313d121.jpg, 0, 0, 0, 1
backward_lean_bad_posture-66-_jpg.rf.a10d14ce02508dc5307cd3794d0166c4.jpg, 0, 1, 0, 0
backward_lean_bad_posture-115-_jpg.rf.a26fe1496859e504c784cdd5954e0b9e.jpg, 0, 1, 0, 0
forward_lean_bad_posture-92-_jpg.rf.a404251bb56cddbc4d554309c74f7b05.jpg, 0, 0, 1, 0
good_posture-683-_jpg.rf.a51d33a15702904a3034c3233af85f9a.jpg, 0, 0, 0, 1
good_posture-761-_jpg.rf.a4a45229b1f2abfb9544d7c688333148.jpg, 0, 0, 0, 1
good_posture-483-_jpg.rf.a5375fa9ecb00dd88d92c82f418a6e03.jpg, 0, 0, 0, 1
forward_lean_bad_posture-217-_jpg.rf.a1a4576e215b90110808528bfa069b07.jpg, 0, 0, 0, 1
good_posture-614-_jpg.rf.a3945fc6fa4d4cd1782fe53d4d159e3f.jpg, 0, 0, 0, 1
good_posture-484-_jpg.rf.a4ca6173299a80ea36db1db67e37990f.jpg, 0, 0, 0, 1
forward_lean_bad_posture-11-_jpg.rf.a282917ce068428603f8c2c9a0908c05.jpg, 0, 0, 1, 0
forward_lean_bad_posture-141-_jpg.rf.a29bd132085c837bd1975ad50d4701c2.jpg, 0, 0, 1, 0
good_posture-716-_jpg.rf.a4510cbc24257be20f9c4999a670af15.jpg, 0, 0, 0, 1
good_posture-762-_jpg.rf.a488a176aa1f6b763036b557d24ff69d.jpg, 0, 0, 0, 1
backward_lean_bad_posture-144-_jpg.rf.a12c212ef563bd42a6dddb33255dd6a3.jpg, 0, 1, 0, 0
forward_lean_bad_posture-66-_jpg.rf.a48b6aa7a826cb124e9c4452f9e4c85a.jpg, 0, 0, 1, 0
forward_lean_bad_posture-53-_jpg.rf.a30b81f8d92acbcf06f28f405fbd193c.jpg, 0, 0, 1, 0
forward_lean_bad_posture-128-_jpg.rf.a54eac031487bf5249f8124a0fca3292.jpg, 0, 0, 1, 0
good_posture-430-_jpg.rf.a3b3c6cb83cdcd1dd5e28a94198aa0da.jpg, 0, 0, 0, 1
forward_lean_bad_posture-220-_jpg.rf.a5196d8e16375e42824c3f571f9b5199.jpg, 0, 1, 0, 0
forward_lean_bad_posture-97-_jpg.rf.a311576981152cd19cdb2e4023f3e8c3.jpg, 0, 0, 1, 0
good_posture-520-_jpg.rf.a33709da5691040cf7dc8e61ff077a22.jpg, 0, 0, 0, 1
forward_lean_bad_posture-171-_jpg.rf.a554253e00192bcf83424e63606d0710.jpg, 0, 0, 1, 0
backward_lean_bad_posture-117-_jpg.rf.a55ee0c76b010d713e3d88e5e989383c.jpg, 0, 1, 0, 0
good_posture-550-_jpg.rf.a752ae2b97c7b6259a156dd991fe9d68.jpg, 0, 0, 0, 1
good_posture-349-_jpg.rf.a5a1117e8461b60725be513416ae2096.jpg, 0, 0, 0, 1
good_posture-684-_jpg.rf.a5c859483a1f0e0d031a73c2b1b72fec.jpg, 0, 0, 0, 1
forward_lean_bad_posture-93-_jpg.rf.a5c20065204087fca750e847c63fce3f.jpg, 0, 0, 1, 0
good_posture-551-_jpg.rf.a8938e20e419c1790dfaf462a0fa484a.jpg, 0, 0, 0, 1
forward_lean_bad_posture-17-_jpg.rf.a82873e9c2757c6f62c96aa9be22834c.jpg, 0, 0, 1, 1
backward_lean_bad_posture-58-_jpg.rf.a5e04cd9788e2930b19b563397dcc66c.jpg, 0, 1, 0, 0
forward_lean_bad_posture-24-_jpg.rf.a8700c5743898222546f54dc83f22732.jpg, 0, 0, 1, 0
backward_lean_bad_posture-2-_jpg.rf.a780638a5f2f231dd6fd072b9fbe9333.jpg, 0, 1, 0, 1
good_posture-482-_jpg.rf.a90b2eb0837fd74078a8b631ce2c123f.jpg, 0, 0, 0, 1
forward_lean_bad_posture-70-_jpg.rf.a87693ab358ca7f5e7c4e6243570f3d4.jpg, 0, 0, 1, 0
forward_lean_bad_posture-57-_jpg.rf.a6ecff3f163724ec4f39817cebb7fc38.jpg, 0, 0, 1, 0
good_posture-368-_jpg.rf.aa728eabc213723631d0be9b1d31bc12.jpg, 0, 0, 0, 1
backward_lean_bad_posture-173-_jpg.rf.a965cb69dab5b23b3511be14b750f32c.jpg, 0, 1, 0, 0
good_posture-514-_jpg.rf.aa82e2f424d4679f0f0c21a189729ecd.jpg, 0, 0, 0, 1
backward_lean_bad_posture-142-_jpg.rf.a9f49c8eb7eeec39c33fe61838582483.jpg, 0, 1, 0, 0
forward_lean_bad_posture-152-_jpg.rf.a9a55803b2dc3bc2d6b335183c021f8e.jpg, 0, 0, 1, 0
forward_lean_bad_posture-54-_jpg.rf.a9078868e9c71a0cd2add166340c9945.jpg, 0, 0, 1, 0
good_posture-508-_jpg.rf.a7cc86d698487dcf59c4232ea93597af.jpg, 0, 0, 0, 1
forward_lean_bad_posture-90-_jpg.rf.a65b3d4840d091496381d9637bb35f0b.jpg, 0, 0, 1, 0
backward_lean_bad_posture-68-_jpg.rf.a9113b235fb31cb88221f00a8be44112.jpg, 0, 1, 0, 0
forward_lean_bad_posture-21-_jpg.rf.a7f7642ec817205660a539d18105b478.jpg, 0, 0, 1, 0
good_posture-352-_jpg.rf.a8acc4135ffcf36930f2559c0d671877.jpg, 0, 0, 0, 1
good_posture-691-_jpg.rf.aa97c3f3814e85614658f990e53848fe.jpg, 0, 0, 0, 1
forward_lean_bad_posture-168-_jpg.rf.ab472a42bb25b5728cb7dd7b3fa69b90.jpg, 0, 0, 1, 0
good_posture-459-_jpg.rf.a5e372a72f2b184309b1666f62c526fd.jpg, 0, 0, 0, 1
good_posture-704-_jpg.rf.ab67567e281fae09773a94cc90c21725.jpg, 0, 0, 0, 1
good_posture-515-_jpg.rf.ab65139fb4e5399a206c3227fb709c52.jpg, 0, 0, 0, 1
good_posture-693-_jpg.rf.abeeb4db6ea0aa90fa6a802ae95598b8.jpg, 0, 0, 0, 1
good_posture-650-_jpg.rf.aca85823d22d5770c8ad036f37832da1.jpg, 0, 0, 0, 1
forward_lean_bad_posture-213-_jpg.rf.ab75899648286437e82afffad8ab8e11.jpg, 0, 1, 0, 0
backward_lean_bad_posture-215-_jpg.rf.abb850a5645ae0b1ebfa47fe95dff22e.jpg, 0, 1, 0, 0
good_posture-751-_jpg.rf.acf45a49efc773ef80ee711fa13790bb.jpg, 0, 0, 0, 1
good_posture-559-_jpg.rf.ad37b9f1c9585850eee2b1f96cbdd7a7.jpg, 0, 0, 0, 1
good_posture-563-_jpg.rf.acd3dc56c0bd190bae97e51bdbe59280.jpg, 0, 0, 0, 1
forward_lean_bad_posture-196-_jpg.rf.ac89e45cb4a1268a37c5f614b36051d9.jpg, 0, 0, 1, 0
backward_lean_bad_posture-51-_jpg.rf.abf5321e4fa3efd6722cc7a4ae165111.jpg, 0, 1, 0, 0
good_posture-635-_jpg.rf.acbdad4b09c1e545db3d542906a297e9.jpg, 0, 0, 0, 1
good_posture-468-_jpg.rf.ae1596d1a5356d2493361107ab7293c8.jpg, 0, 0, 0, 1
forward_lean_bad_posture-87-_jpg.rf.ad3d8cd9b6605352a7b1251fd711625e.jpg, 0, 0, 1, 0
good_posture-577-_jpg.rf.ac11d8093d78ee92c0421dd7bbbfa8ac.jpg, 0, 0, 0, 1
backward_lean_bad_posture-18-_jpg.rf.acef6616155656721080145a53d0df00.jpg, 0, 1, 0, 0
good_posture-420-_jpg.rf.aca50b6bb8a252f37c546f81365ff922.jpg, 0, 0, 0, 1
backward_lean_bad_posture-234-_jpg.rf.202508da8d978fabe6d5051dbc5148f3.jpg, 0, 1, 0, 0
good_posture-326-_jpg.rf.205ef9dee771940a5ba49feb66c6182b.jpg, 0, 0, 0, 1
forward_lean_bad_posture-107-_jpg.rf.1f7326cf624e0fa5429ae1fc653d85ea.jpg, 0, 0, 1, 0
good_posture-714-_jpg.rf.20ed44e7895e42135b38822d366e646d.jpg, 0, 0, 0, 1
good_posture-630-_jpg.rf.1f9de208d04f606201ee90170f537f4c.jpg, 0, 0, 0, 1
good_posture-684-_jpg.rf.214894dbbc25b4a1c118859600440efc.jpg, 0, 0, 0, 1
good_posture-321-_jpg.rf.20859c9042da92c3177c2212d2e0855f.jpg, 0, 0, 0, 1
forward_lean_bad_posture-219-_jpg.rf.1fc49dd8da27fca7c3380f6ac87fe79d.jpg, 0, 1, 0, 0
backward_lean_bad_posture-110-_jpg.rf.20e43de71ab12373a776229311a306c4.jpg, 0, 1, 0, 0
forward_lean_bad_posture-75-_jpg.rf.1fccbf4c54665713d0a14ff4c952b423.jpg, 0, 0, 1, 0
good_posture-749-_jpg.rf.230ec227c5ba035b2d79964dc6327d11.jpg, 0, 0, 0, 1
backward_lean_bad_posture-204-_jpg.rf.21581872f7caf8c889678cdf8382d44a.jpg, 0, 1, 0, 0
good_posture-521-_jpg.rf.2238d59fc60831000f9dc2a61ed5ea5f.jpg, 0, 0, 0, 1
forward_lean_bad_posture-31-_jpg.rf.219657b96c21ad7d897c1c9a047ffe6d.jpg, 0, 0, 1, 0
backward_lean_bad_posture-208-_jpg.rf.21651f7cd2582195c87b43cf81303dd0.jpg, 0, 1, 0, 0
good_posture-393-_jpg.rf.21df6b587231d29e6d9c72ff6ea79389.jpg, 0, 0, 0, 1
forward_lean_bad_posture-67-_jpg.rf.22454c79cd460c767c203cee104bb8b4.jpg, 0, 0, 1, 0
good_posture-614-_jpg.rf.22535703b57d6384230e40ef7a0d27d2.jpg, 0, 0, 0, 1
forward_lean_bad_posture-92-_jpg.rf.22210ab9d84ab025d4e7782c5c5ed9b0.jpg, 0, 0, 1, 0
good_posture-708-_jpg.rf.2274fd2935038a589245576eda054a1f.jpg, 0, 0, 0, 1
good_posture-535-_jpg.rf.222b8fce52c75822e8530937bd458c39.jpg, 0, 0, 0, 1
forward_lean_bad_posture-96-_jpg.rf.21e77b4d4b291e3c49223c8894324a2e.jpg, 0, 0, 1, 0
good_posture-647-_jpg.rf.2267edb392e5eacfbdd2aff787ad85f3.jpg, 0, 0, 0, 1
good_posture-619-_jpg.rf.229a94141e36c7be4da43b923be2c8da.jpg, 0, 0, 0, 1
good_posture-491-_jpg.rf.231f8d4e3915bbf1d6393570f32b1be7.jpg, 0, 0, 0, 1
forward_lean_bad_posture-127-_jpg.rf.24835223984a74e7c53f7097f2959b53.jpg, 0, 0, 1, 0
forward_lean_bad_posture-88-_jpg.rf.24aafaabeb52d5276c2229f343eca401.jpg, 0, 0, 1, 0
backward_lean_bad_posture-157-_jpg.rf.25e091acf4f9f02c2f01557e29cdd091.jpg, 0, 1, 0, 0
forward_lean_bad_posture-175-_jpg.rf.266eb1847bc7aea9ec104c5dd60c292d.jpg, 0, 0, 1, 0
good_posture-436-_jpg.rf.263e52182ceaf77e363e2f914ef35279.jpg, 0, 0, 0, 1
backward_lean_bad_posture-178-_jpg.rf.23a0bfea472557ff0c639592cb06186c.jpg, 0, 1, 0, 0
good_posture-693-_jpg.rf.23310a7551614a1474e711d76e7f10da.jpg, 0, 0, 0, 1
good_posture-660-_jpg.rf.2383c33d194c354fe5d63c95b22b84a6.jpg, 0, 0, 0, 1
good_posture-756-_jpg.rf.261482cd35d05a74359a415376fea3cf.jpg, 0, 0, 0, 1
backward_lean_bad_posture-208-_jpg.rf.26337a070b4eebee9e1f3cca6b606a84.jpg, 0, 1, 0, 0
good_posture-438-_jpg.rf.24d6c772ddab9174c96b5df7ea75dedd.jpg, 0, 0, 0, 1
good_posture-444-_jpg.rf.27467d79991334a3682787fd5839492c.jpg, 0, 0, 0, 1
good_posture-742-_jpg.rf.2844873ad78e7c6fe8c616932f86afde.jpg, 0, 0, 0, 1
good_posture-406-_jpg.rf.27ac1aa08c24628455f7f2b4baf1d687.jpg, 0, 0, 0, 1
backward_lean_bad_posture-130-_jpg.rf.2781cd04437940b5be1f546c3fd8266b.jpg, 0, 1, 0, 0
good_posture-496-_jpg.rf.23ee373708934c739a567ba59c0156f9.jpg, 0, 0, 0, 1
good_posture-522-_jpg.rf.277f66351c982139537d2e7987b96c14.jpg, 0, 0, 0, 1
good_posture-602-_jpg.rf.2846b1176f13b06126c249ffa08052c0.jpg, 0, 0, 0, 1
good_posture-331-_jpg.rf.25c2297bca6aaa53d6dd32180c4e49e9.jpg, 0, 0, 0, 1
backward_lean_bad_posture-114-_jpg.rf.267bee0134752c9c4c34280c660b8bc9.jpg, 0, 1, 0, 0
forward_lean_bad_posture-225-_jpg.rf.269e595f8f0a1a517b4549eda95d5cbd.jpg, 0, 0, 0, 1
forward_lean_bad_posture-95-_jpg.rf.27b81860919a43878169b9fc10fc2b1a.jpg, 0, 0, 1, 0
good_posture-407-_jpg.rf.2336ca5bf3df9d089e40f0952c90cbe6.jpg, 0, 0, 0, 1
backward_lean_bad_posture-204-_jpg.rf.27140c4245eb2eae648beeab51a1f271.jpg, 0, 1, 0, 0
backward_lean_bad_posture-179-_jpg.rf.2891f7ea76e5f05b7c4be4edc150fc98.jpg, 0, 1, 0, 0
forward_lean_bad_posture-222-_jpg.rf.2a62898e5b71a6c60170dc9979dd9cc8.jpg, 0, 1, 0, 0
good_posture-591-_jpg.rf.29f6c5d32c6e5510e290cd1fe2418b31.jpg, 0, 0, 0, 1
good_posture-440-_jpg.rf.298da0041ff83f89a2bda34fcf1364a4.jpg, 0, 0, 0, 1
good_posture-332-_jpg.rf.2aa566ff419827dd001c0e33488ea013.jpg, 0, 0, 0, 1
forward_lean_bad_posture-77-_jpg.rf.2b793077f290218aa870659152082aff.jpg, 0, 0, 1, 0
good_posture-650-_jpg.rf.28a6d9de650dbac2306b268b9a72fcdd.jpg, 0, 0, 0, 1
good_posture-414-_jpg.rf.2d650e01a56504b83cb05325dda4220f.jpg, 0, 0, 0, 1
backward_lean_bad_posture-115-_jpg.rf.2ce6ca7edce46e1406d1487bf9fe3f7b.jpg, 0, 1, 0, 0
good_posture-675-_jpg.rf.28c19f28bbd2ad4893ad649b80e75759.jpg, 0, 0, 0, 1
backward_lean_bad_posture-98-_jpg.rf.2c3e1b4106d20fceed241de2151b4272.jpg, 0, 1, 0, 0
forward_lean_bad_posture-38-_jpg.rf.2cc5aed6e7c0218e2164ee240d998a22.jpg, 0, 0, 1, 0
good_posture-578-_jpg.rf.2d9fdb5407182df6168de08e47665f0a.jpg, 0, 0, 0, 1
backward_lean_bad_posture-143-_jpg.rf.29be46dc287b3fb2f220040092fb7ab2.jpg, 0, 1, 0, 0
backward_lean_bad_posture-178-_jpg.rf.2d810b55e3e08d0cf577d6fecdda307d.jpg, 0, 1, 0, 0
good_posture-720-_jpg.rf.2a5afa215d5afc000aa2c5f328c9d412.jpg, 0, 0, 0, 1
backward_lean_bad_posture-236-_jpg.rf.2b325260ebd31ad2112d595b79c0de91.jpg, 0, 1, 0, 0
forward_lean_bad_posture-107-_jpg.rf.2e00810561d67c4393ee766c8b6bd633.jpg, 0, 0, 1, 0
good_posture-475-_jpg.rf.2ca7a8fd6e1dc1dce6ba6d8f8cd37bf5.jpg, 0, 0, 0, 1
good_posture-718-_jpg.rf.2d36112e50894e45de9ede7dc9c8153b.jpg, 0, 1, 0, 1
good_posture-744-_jpg.rf.2cc188ede0fe2ee0f387ea32fe340dec.jpg, 0, 0, 0, 1
good_posture-503-_jpg.rf.2e5e69393a3e502f741d10e18a08987c.jpg, 0, 0, 0, 1
good_posture-347-_jpg.rf.2db24f92bfec754aa2656dfd84b77173.jpg, 0, 0, 0, 1
good_posture-730-_jpg.rf.2daff35dde8280c22b4d75845ea6813e.jpg, 0, 0, 0, 1
good_posture-541-_jpg.rf.2ee72af527135acf65187d66e163389c.jpg, 0, 0, 0, 1
good_posture-595-_jpg.rf.2d878c83ba5461ecab96050508fdb34a.jpg, 0, 0, 0, 1
good_posture-688-_jpg.rf.2f0348ecf8fb4b9dd9ebc0d52d682625.jpg, 0, 0, 0, 1
good_posture-526-_jpg.rf.2f0a97aa403baee364bcc4b37694c49c.jpg, 0, 0, 0, 1
forward_lean_bad_posture-21-_jpg.rf.2f359bab1835a97557f15312b0fed607.jpg, 0, 0, 1, 0
good_posture-550-_jpg.rf.31b34315e51e26ae7756b1a8f5013ed4.jpg, 0, 0, 0, 1
good_posture-16-_jpg.rf.32946c185f0d593519fa95b3866635b5.jpg, 0, 0, 0, 1
backward_lean_bad_posture-172-_jpg.rf.2ff52b85bdd23833b9a540707f26ac0c.jpg, 0, 1, 0, 0
backward_lean_bad_posture-159-_jpg.rf.302f41bc98de06d9dd46581c6136614d.jpg, 0, 1, 0, 0
backward_lean_bad_posture-192-_jpg.rf.316feb5fd6a7482431dde45f85f15218.jpg, 0, 0, 1, 0
good_posture-679-_jpg.rf.32e26fd763daccd1bb31de3e4de6241d.jpg, 0, 0, 0, 1
good_posture-475-_jpg.rf.3058ca66dae7057ff210f3e9c5be651d.jpg, 0, 0, 0, 1
good_posture-750-_jpg.rf.31bd39d7f5bc95f1db435fd5d67731e2.jpg, 0, 0, 0, 1
good_posture-480-_jpg.rf.30c3e6ff4ac645926534c6224bf89fe8.jpg, 0, 0, 0, 1
backward_lean_bad_posture-218-_jpg.rf.32f7827e1caa751b6e5c9b82a8ff975b.jpg, 0, 1, 0, 0
